,Unnamed: 0,Time,Text,Sentiment
508,508,2019-02-15 23:59:43+00:00,disney wth happened you??,"[19.960673323637593, 21.632666515205788]"
509,509,2019-02-15 23:59:37+00:00,disney,"[-0.8232934458804106, -1.1148370569362422]"
510,510,2019-02-15 23:59:33+00:00,bigredrobot and yet was only disney movie post snow white pre cinderella contemporary audiences responded they gonna make dumbo time mammal the year pearl harbor happened,"[31.475733022029505, 25.110825705171283]"
511,511,2019-02-15 23:59:31+00:00,walt disney turning in grave,"[-1.213240653559143, -0.9004364255875805]"
512,512,2019-02-15 23:59:31+00:00,"it s back world color nighttime water show disney california adventure finally coming back dessert party reservations be made starting friday, february nd... i t wait go see show","[57.117540298567484, 40.2645962669638]"
513,513,2019-02-15 23:59:26+00:00,disney springs so pretty joeandginawalkarounddisney waltlife waltdisneyworld,"[0.5443711633932764, -0.9851507656251022]"
514,514,2019-02-15 23:59:26+00:00,mrjaxtaylor disneylandtoday disney iambeau stassi twschwa musickillskate as s raining,"[-1.7613874088634944, 5.9783027619818565]"
515,515,2019-02-15 23:59:24+00:00,"kamalaharris your actions unacceptable. why call obama the billions he sent iran? where he get money? walls, fences, barriers work. what disney world/land took their barriers, fences walls? it would a mob scene.","[2.623650673889718, 28.2137865829496]"
516,516,2019-02-15 23:59:23+00:00,same year considered avengers hosting show a popular film achievement category lol oh disney,"[32.801332845601614, 39.92445165589519]"
517,517,2019-02-16 23:59:57+00:00,"disneyfoodblog joebump seriously, go every year disneyfoodblog recommendations took new level our kids are now under over . it added whole aspect to a disney vacation.","[34.48757813755227, 36.00379224483246]"
518,518,2019-02-16 23:59:49+00:00,i stopped tollroadbrewing glad i they some awesome beers guest brews it’s the closest brewery disney folks drinklocal tollroadbrewing,"[51.66852784942781, 45.169741722710114]"
519,519,2019-02-16 23:59:47+00:00,y’all don’t know pain being only english speaker a family at disney world,"[6.2266942276770765, 8.515414431697087]"
520,520,2019-02-16 23:59:42+00:00,i’ve seen lot disney related things day today. i think it’s sign i need go disneyland like asap.,"[39.868269090614724, 31.186155278411494]"
521,521,2019-02-16 23:59:31+00:00,moment realize ve seen disney channel stars purity rings you feel old.,"[30.88707847507654, 21.10195514921593]"
522,522,2019-02-16 23:59:31+00:00,"rbduval mrbishopjackson foxdc sahluwal wow,fox asking permission run video monday cycle starts? that disney money starting have trickle affects. good job, foxdc. next time i in dc,i might watch.i hope the weather team on point.","[17.633935402361676, 22.699911262582678]"
523,523,2019-02-16 23:59:29+00:00,so couple things . i love disney . mike wazowski doesn’t worship feet anywhere near good you guys lol ️,"[29.95304940322244, 15.374746538348111]"
524,524,2019-02-16 23:59:23+00:00,"kwilli chris panagakis yes is. my grandson t make it. spider man his favorite also, did meet spider man he passed disney land fl.","[28.53716912535454, 6.331392597376327]"
525,525,2019-02-16 23:59:12+00:00,walt disney’s magic kingdom,"[8.969989071004818, -0.28073761425778637]"
526,526,2019-02-16 23:59:02+00:00,check this job cast activities program manager ct disney anaheim disneyjobs,"[41.120345205540005, 40.03208219781482]"
527,527,2019-02-16 23:58:57+00:00,"mickey mouse monopoly disney, childhood &amp; corporate power","[35.899571067458076, 47.18752686962211]"
528,528,2019-02-17 23:59:54+00:00,lifetime passes disney town he said he said take two grownups.,"[7.093511524872672, 16.53026726320709]"
529,529,2019-02-17 23:59:42+00:00,get outfit ready disney day it doesn’t to just disney character let imagination run wild,"[27.67941559596888, 16.231453494020347]"
530,530,2019-02-17 23:59:35+00:00,"disney hiring cast activities, recognition &amp; experience intern fall , apply lakebuenavista job disneyjobs","[42.92046025177776, 33.35797041363339]"
531,531,2019-02-17 23:59:33+00:00,"""the disney worlds all filler"" ""they dont explain plot movies"" ah yes cause nightmare christmas, tarzan, aladdin &amp; pirates really moved plot along very convenient kh explained whole plot leading to pinocchio getting swolled","[108.84820198057905, 69.34235325341737]"
532,532,2019-02-17 23:59:32+00:00,gojason i want hand tattoos bad i work disney.,"[16.450316823176436, 12.789591670409221]"
533,533,2019-02-17 23:59:31+00:00,nethilez i think netflix new shows weren’t preforming well either. critically view wise it simple as “you know disney your ips back fuck off”,"[29.851158489972466, 16.107893764005855]"
534,534,2019-02-17 23:59:26+00:00,could someone please tell what heck stenhousejr freaking thinking there. he complete wrecking crew. they could make a disney movie. “wreck ricky wrecks daytona” hate for kevinharvick rodneychilders stewarthaasrcng,"[4.725148454457202, 9.594102653836336]"
535,535,2019-02-17 23:59:19+00:00,wilkowmajority heard friday’s show today. i’m sure were already informed the unions disney. walt brought in. so unions won’t destroying disney.,"[6.198260117992949, -2.410564945999605]"
536,536,2019-02-17 23:59:17+00:00,day you’re never old go disney this my first time i loved ️vacations officially back real life disney hollywood studios,"[7.219714858579057, 14.56531857446844]"
537,537,2019-02-17 23:59:13+00:00,"all dreams come true, we the courage pursue walt disney","[11.564637919804863, 7.277209581631025]"
538,538,2019-02-17 23:59:05+00:00,if kofi doesn’t win tonight i’ll boycott too wwe don’t end on same list disney,"[6.213801401142352, 14.240169591585788]"
539,539,2019-02-18 23:59:58+00:00,bud th anniversary our second family trip disney world,"[1.0340322246095794, 18.723978136204554]"
540,540,2019-02-18 23:59:53+00:00,mitechie nah s one the cities could fit whole heap people without years notice. not planning going disney,"[14.151791207506594, 27.957442004187858]"
541,541,2019-02-18 23:59:50+00:00,who would thought these childhood classics hid great lessons interior design lol disney home decor,"[56.253810109060446, 51.06929864086913]"
542,542,2019-02-18 23:59:47+00:00,"kfiam guy the radio right complaining adults don’t sound like adults. man, sound like you’re part the mickey mouse crew disney channel. nasally whiny.","[44.973016994450724, 59.56059467326187]"
543,543,2019-02-18 23:59:46+00:00,"aplacecalledjer redbear everyone says you, i want ride something we want go it’s all me, disney’s much fun share","[-1.942823262928765, -6.724314512779566]"
544,544,2019-02-18 23:59:28+00:00,verdict re wtf verdict damn disney villian,"[-2.3771895025110856, 0.4575626469288226]"
545,545,2019-02-18 23:59:24+00:00,who would thought these childhood classics hid great lessons interior design lol disney home decor,"[56.253810109060446, 51.06929864086913]"
546,546,2019-02-18 23:59:22+00:00,our christmas trip disney booked,"[7.101457300546412, 7.55594083075666]"
547,547,2019-02-18 23:59:20+00:00,"ezzellvfx toa freak yeah, apparently it’s netflix doesn’t want be business new competitor. like disney’s new streaming service. runaways hulu hasn’t canceled, they’re making a “the offenders” series shows. one which howard duck.","[29.17407517516907, 60.558992938459916]"
548,548,2019-02-18 23:59:17+00:00,up top disney movie,"[-1.1115733530099299, 5.865976765788526]"
549,549,2019-02-18 23:59:16+00:00,"realbillygunn hey there. you made remember but i meet years ago. disney vacation club job site, i the insulation contractor. drop a line. i see coming my town dania beach fl","[22.120720450019935, 26.142315134255146]"
550,550,2019-02-19 23:59:59+00:00,the thing funnier the you get tv series and get tv series articles the disney service the articles claim sw dead theaters it dragging corpse streaming.,"[69.27491823592923, 53.35326877243515]"
551,551,2019-02-19 23:59:59+00:00,disney disneychannel when u run of ideas u like money,"[-4.994703783293597, -2.977449153950994]"
552,552,2019-02-19 23:59:46+00:00,"slimchick enews netflix rights make shows long as they wanted do so, stopping they producing free ads a competitor not surprising. disney must wait years cancellation they use the characters, netflix owns shows forever.","[39.926054038695916, 39.879715435502]"
553,553,2019-02-19 23:59:45+00:00,rachaelatwork lsirikul only want although you could compare to disney...,"[5.736893753423527, 17.11957484152286]"
554,554,2019-02-19 23:59:41+00:00,in i learned was entire youtube genre closed disney rides.,"[7.239007998889581, 11.19842229712865]"
555,555,2019-02-19 23:59:30+00:00,smokesindoors how you figure? they canceled shows days. which because marvel bringing their stuff house the disney streaming service,"[2.384152387121948, 16.622036747562223]"
556,556,2019-02-19 23:59:21+00:00,"whynotletsgofam chase hope dont want use ur points disney can do anymore, chasesupport t let","[5.967943646112961, 3.0417656939651234]"
557,557,2019-02-19 23:59:15+00:00,batty boo is walt disney’s head frozen?,"[7.6741807220743725, 12.902983691847338]"
558,558,2019-02-19 23:59:12+00:00,"as collective whole, the lion king definitely the best music lyrics any disney movie","[12.608238331273217, 27.25732885060312]"
559,559,2019-02-19 23:59:09+00:00,vozderaquel i always thought disney missed huge opportunity not making movie the starlight barking dalmations dogs saving humans via dog star .,"[14.093134005661245, 18.521373557779487]"
560,560,2019-02-19 23:59:06+00:00,and back kingdom hearts stop and say hey kingdomhearts disney videogame livestream ps facebookgaming,"[15.795396860358114, 6.7020365464788565]"
561,561,2019-02-20 23:59:57+00:00,abbsabbersabby no it’s the old disney movie,"[-3.6180040149703343, -2.6857038233939594]"
562,562,2019-02-20 23:59:42+00:00,vampire chick you know i heard. that disney netflix broke deal disney it streaming service,"[26.34568693872598, 22.055845150352187]"
563,563,2019-02-20 23:59:42+00:00,"doncates mikehawthorne yep, except many people watched the show never stepped foot a comic shop on. give it two years wait the contract they be disney , though probably recast save .","[33.31313762770477, 23.979922055994823]"
564,564,2019-02-20 23:59:41+00:00,this your honest reply being shown disney the projections black panther,"[10.319084676006586, 9.592435015889398]"
565,565,2019-02-20 23:59:39+00:00,alexabliss wwe disney gang in ? newprofilepic,"[9.173904089990103, 9.981404559797772]"
566,566,2019-02-20 23:59:37+00:00,i can’t believe i fucked my job radio disney.,"[-2.0586686603813886, -0.02679233945107934]"
567,567,2019-02-20 23:59:36+00:00,"disney, nestle, others are pulling youtube ads following child exploitation controversy","[8.688148293768965, 28.25202198203824]"
568,568,2019-02-20 23:59:16+00:00,apply to work disney recruiter m/f marnelavalleecedex job disneyjobs,"[9.050911458036456, 9.418093293356938]"
569,569,2019-02-20 23:59:08+00:00,wanna feel like princess not real life kind i want disney kinda shit,"[-2.598886429430503, 2.6686464461323336]"
570,570,2019-02-20 23:58:59+00:00,hahaha with this good news alitabattleangel it would a good time give james cameron rian johnson trilogy full control it &amp; give rian johnson droids disney plus,"[32.635116946918, 35.4535118336153]"
571,571,2019-02-20 23:58:25+00:00,"disney disneyparks wdwtoday waltdisneyworld hey fan over years, spending minutes fastpass line? seriously? what’s point? and is every ride. there’s actual fast anything. it’s never been like before the last months. ???","[67.45139834965497, 40.417018404969276]"
572,572,2019-02-21 23:59:55+00:00,name better disney movie,"[0.30906072597194334, -5.737745414358196]"
573,573,2019-02-21 23:59:41+00:00,"i entered win disney ""ralph breaks internet"" [blu ray giveaway] thanks daddysgrounded","[35.06562575855381, 20.41723637124883]"
574,574,2019-02-21 23:59:40+00:00,chrisdimino cellininick sean nerny i’m disney buff well,"[20.987312112680616, 10.114468819057295]"
575,575,2019-02-21 23:59:27+00:00,walt disney world is giving epcot major makeover—get sneak peek,"[19.45744344361746, 21.304798152329727]"
576,576,2019-02-21 23:59:24+00:00,"marcbernardin what once everyone a service like disney, dc, etc won’t start cannibalizing other?","[29.679873768620883, 21.474525261234763]"
577,577,2019-02-21 23:59:22+00:00,honestly it snows disney tonight i’m working i lose gat dam shit realistically it’s going but i dream,"[6.539229772802234, 1.449097041175383]"
578,578,2019-02-21 23:59:15+00:00,worldstar but nick disney a choke hold,"[28.59047627648021, 10.030017466541038]"
579,579,2019-02-21 23:59:10+00:00,lavistrikee yes the film already starts a bop. it on disney list.,"[4.598720864820938, -4.341614148514262]"
580,580,2019-02-21 23:59:04+00:00,largebarstool i’ve been informed scheme not work disney. they put chips the cup,"[4.172254190943332, 8.92501345703097]"
581,581,2019-02-21 23:59:03+00:00,hades my favourite disney protagonist loved in aladdin,"[12.83499928141963, 7.601472188696148]"
582,582,2019-02-21 23:58:56+00:00,"disney, nestle pull youtube ads over soft core pedo ring exposed by blogger","[29.32199689791911, 53.136149950031246]"
583,583,2019-02-22 23:59:52+00:00,beautiful evening disney’s hollywood studios. disneyshollywoodstudios waltdisneyworld hollywoodatudios,"[11.61330207556383, 6.0958759880236695]"
584,584,2019-02-22 23:59:49+00:00,"kgilstrap jscullycomics i would agree, we already replaced harrison ford what disney care? lol","[10.916689051283253, 9.418205079537058]"
585,585,2019-02-22 23:59:47+00:00,"rfr feb , star wars episode ix speculation &amp; streaming series rumors. starwars rfr podcast rebelforceradio episodeix disney starwarspodcast","[35.60792079879064, 57.99434372299605]"
586,586,2019-02-22 23:59:45+00:00,"desirer kyoticle eeeehhhh, hercules good i love disney and olympus world so gorgeous i omg ed i arrived the gods place the game, was full clouds gold everywhere waaahhh, so beautiful","[67.28576388603963, 45.278726682275455]"
587,587,2019-02-22 23:59:41+00:00,frank castle the worst villain the planet the apes franchise. the way could redeemed would by casting a list actor like hugh jackman play them. don screw up disney.,"[58.35450732768148, 52.67736784947946]"
588,588,2019-02-22 23:59:27+00:00,laughter timeless. imagination no age. and dreams forever. ― walt disney company quote,"[11.557653092812277, 30.361012119742323]"
589,589,2019-02-22 23:59:25+00:00,"the th dwarf i started streaming disney parks youtube eyesonears. my first experience very awesome i got used chat features, the features too. with eoe i stream, the moderators the rest they promote on facebook twitter.","[44.062846044007664, 21.775986955240345]"
590,590,2019-02-22 23:59:20+00:00,the disney stuff two days a hotel would be ~ total we’re like hm,"[19.61573538397086, 37.33286425822456]"
591,591,2019-02-22 23:58:55+00:00,disney really out since day one teaching us valuable lessons i never really realized now,"[4.805559112453428, 8.703025735884273]"
592,592,2019-02-22 23:58:55+00:00,"disney filmbaas star wars ix , r rated films en flops als solo onrozy","[68.32756105893952, 51.29552418015012]"
593,593,2019-02-22 23:58:52+00:00,". probably wwe disney , also labyrinth outlander","[20.86218631159537, 21.776623196786648]"
594,594,2019-02-23 23:59:56+00:00,itsnotaroadtripwithout disney sing along,"[7.608376184810646, -2.030188954991411]"
595,595,2019-02-23 23:59:49+00:00,"make toes curl inside shoes. he make dance jive when heart chosen blues. he means world me, his smile lights his entire face, and i’ve never felt loved cared for, as i’m his embrace. i call my own disney beast","[44.38978299046877, 49.140023472144016]"
596,596,2019-02-23 23:59:39+00:00,"worldnewstonight can’t help to a racially charged story every broadcast. wait it, you’ll see. it’s democrat narrative. divisive abcnews disney liberalnetwork agenda","[18.680040141267103, 18.251690636935596]"
597,597,2019-02-23 23:59:33+00:00,"okay, i get it, disney owns kingdom hearts, need rub in much","[37.355270166563386, 19.866003220749906]"
598,598,2019-02-23 23:59:28+00:00,it our disney wall .. featuring tdrogerson stephenfishwick stlaurentart donduckywilliams .... disney disneyworld festivalofthearts epcot epcotcenter art artistsoninstagram…,"[8.028671795241852, 15.845590955803635]"
599,599,2019-02-23 23:59:26+00:00,jaypwag thequartering because disney the largest purveyor feminism ever known. the ideology all.,"[-1.793794531120436, -1.7364418912321986]"
600,600,2019-02-23 23:59:20+00:00,just booked disney,"[-2.184342663286194, -1.2429297758922628]"
601,601,2019-02-23 23:59:14+00:00,disney princess microfiber shower curtain features disney princesses in. x in. home &amp; kitchen bed bath,"[25.972461123544836, -3.046503454420881]"
602,602,2019-02-23 23:59:10+00:00,storybook dining new favorite meal disney — disney wilderness lodge,"[12.366069015143925, 18.3122834074868]"
603,603,2019-02-23 23:58:55+00:00,"disney hiring partner federal credit union hr internship summer/fall lakebuenavista, apply job disneyjobs","[23.355334946321594, 31.988120508089562]"
604,604,2019-02-23 23:58:51+00:00,play doh mix ‘n match figure featuring disney princess aurora,"[9.260291913851848, 10.08650098782074]"
605,605,2019-02-24 23:59:44+00:00,"jenisicecreams a hometown columbus guy who’s in chicago years loves southport/wrigleyville plans downtown chicago wabash adams wells ontario , skokie, schaumburg, disney springs, indy, polaris/rt. shops?","[30.320012287046342, 26.656304455442328]"
606,606,2019-02-24 23:59:36+00:00,horsing around walt disney magic kingdom,"[20.98478547752558, 10.159874186966297]"
607,607,2019-02-24 23:59:31+00:00,"hi bff love so so much miss a lot. i hope things going amazingly bc absolutely deserve i… — soulmate, stop i’m gonna cry. i miss you. i can’t wait hug and spoil in everything disney ♡","[33.0808837117143, 21.785046537641623]"
608,608,2019-02-24 23:59:30+00:00,fakearian movie ire seen her solo. i can’t believe movie performed poorly enough derail bunch disney’s plans. start isn’t good it’s long it’s fun movie,"[54.83130753591346, 40.12949519429244]"
609,609,2019-02-24 23:59:11+00:00,"radiofreetom i’ve seen black panther. because i kids ages the movies i see this point my life marvel, star wars disney/pixar. my aesthetics owned the mouse.","[16.69553348890931, 11.588421080276254]"
610,610,2019-02-24 23:59:08+00:00,"fun fact walt disney oscars history was nominated one them he was honorary award snow white, along seven miniature oscar statues ️ who else watching the oscars tonight? oscars","[43.141045241749204, 29.47636826955034]"
611,611,2019-02-24 23:59:05+00:00,"human resources business partner needed anaheim, apply at disney job disneyjobs","[9.66593341805262, 39.594695317010775]"
612,612,2019-02-24 23:58:59+00:00,"wdwtoday castcompliment kevin, waiter t rex disney springs so helpful first day using meal plan the first time. his kindness patience all our questions greatly appreciated","[35.07533163087884, 73.04987667659344]"
613,613,2019-02-24 23:58:50+00:00,mendokc disney kellyripa abcnetwork melissamccarthy talked ryan seacrest what hell going on????? this money morals its finest. metoo timesup,"[18.044420510559515, 12.413392045320455]"
614,614,2019-02-24 23:58:49+00:00,running sunrise the magic kingdom princesshalf princessk coronadosprings csr bogplizards bogp cignaruntogether rundisney running lizardup bogp lizard disney wdw…,"[19.1711731182406, 10.253317311720336]"
615,615,2019-02-24 23:58:46+00:00,disney wreck ralph k ultra hd blu ray ultimate collector edition amazon,"[78.9765325084302, 79.2486944818465]"
616,616,2019-02-25 23:59:57+00:00,"i love apple disney work together keeping targets inside hands... instead selling shit other companies, just sell version you yourself. shits hot","[26.268780897091393, 15.955595417547434]"
617,617,2019-02-25 23:59:57+00:00,i need watch movie ugh many memories. a disney classic,"[6.646070691847133, 19.51147963929019]"
618,618,2019-02-25 23:59:53+00:00,"[in car w/ mom, rolling to summer scouts] mom think made wrong turn doesnt look like disney world","[5.218911714699137, 9.565058851209875]"
619,619,2019-02-25 23:59:52+00:00,disney bound hours,"[-3.3320432691195547, 7.4502910428486455]"
620,620,2019-02-25 23:59:51+00:00,kkkkkkkkkkkk to na disney,"[7.859016985582076, -1.406034645918423]"
621,621,2019-02-25 23:59:51+00:00,"the wrong disney in , . damn bigthumbs.","[-2.533029786313281, 0.33740364028697006]"
622,622,2019-02-25 23:59:50+00:00,jaysquivel same bug’s life actually last disney movie i got vhs. toy story started dvd collection,"[5.6090941507137915, 25.906516166594702]"
623,623,2019-02-25 23:59:48+00:00,final night disney broadway concerts i made in time the first the three. video mouseplanet now it’s to disney springs carnevale.,"[8.900870771201614, 15.93116519746025]"
624,624,2019-02-25 23:59:42+00:00,"walt disney personally oscars. he nominated times. as turns out, walt an enormous lead likely one ever catch up. behind is cedric gibbons oscars. fun fact cedric gibbons also designed oscar statuette .","[53.28586683818343, 62.183758545532534]"
625,625,2019-02-25 23:59:39+00:00,calling disney lovers you disney gift card paypal cash choice is up you it takes seconds enter to enter ️⃣ follow me…,"[68.93942894193084, 48.06227926153817]"
626,626,2019-02-25 23:59:38+00:00,fun fact disney channel app all new and old shows,"[-3.6792770835840782, 5.092694636986101]"
627,627,2019-02-26 23:59:37+00:00,allearsnet astro orbiter disney world.,"[0.29043086669726104, 8.464871359650926]"
628,628,2019-02-26 23:59:36+00:00,what exactly disney when hidan appeared they airing shippuden? sharkbot,"[18.532348781960852, 21.355834222903287]"
629,629,2019-02-26 23:59:24+00:00,there worlds the bh world? want disney,"[33.7554719085115, 33.539692551995394]"
630,630,2019-02-26 23:59:18+00:00,beigeshiba i doubt could rein in even they wanted to. she strikes as complete bitch an ego probably helped the fact she s an oscar recipient. they stuck her multiple films though. sad day disney their shareholders.,"[53.70501092784607, 53.739091951809975]"
631,631,2019-02-26 23:59:12+00:00,"for curious it seems like skyliner already almost done yet disney says fall , keep mind stations nowhere close being done. lots cement still needs pouring caribbean beach, major construction the back the epcot station, etc.","[76.7037087127339, 50.16267398493884]"
632,632,2019-02-26 23:59:12+00:00,"manga kamen you a split personality named annabelle, reviews old disney channel properties.","[20.860699133796363, 40.92440299282534]"
633,633,2019-02-26 23:59:08+00:00,"los covers de jonathanymusic dan vida. sea anime, disney, de bandas. i live for this shit.","[31.27530565119959, 49.17416191590919]"
634,634,2019-02-26 23:59:07+00:00,"check this job manager, enterprise talent sourcing disney burbank disneyjobs","[10.368141508533672, 29.025257425587515]"
635,635,2019-02-26 23:59:02+00:00,nicole staal wickedwalnut we walt disney quotes painted the walls work one our conference rooms a whole disney world theme. i take pictures you,"[42.15483550034991, 50.09141166227813]"
636,636,2019-02-26 23:59:02+00:00,"bienerschnitzle eddie river brianwcollins bradmiska i knew was something disney, i t know title","[29.176612141982634, 30.41660100940876]"
637,637,2019-02-26 23:59:01+00:00,just you thought minnie mouse glasses couldn’t get sweeter minniemouse disney shop,"[42.35206346354904, 52.794757580046245]"
638,638,2019-02-27 23:59:54+00:00,buzzfeed this chain at disney springs walt disney world it,"[-2.5740927682960217, -2.432303327586199]"
639,639,2019-02-27 23:59:46+00:00,"disney t like arbitration when goes you. btw, you own now. ""disney chairman ceo bob iger signaled support rice walden wednesday."" thr","[27.112402134992042, 25.032478994545006]"
640,640,2019-02-27 23:59:40+00:00,just saw on amazon mickey mouse th stick lamp disney . via amazon,"[41.384837349750974, 23.024817969931537]"
641,641,2019-02-27 23:59:38+00:00,"powerrangers nickelodeon gonna positive now, looks good. i mostly optimistic won make mention how looks like early disney channel movie , gonna positive deep breath","[21.136779545307338, 44.51000025160193]"
642,642,2019-02-27 23:59:37+00:00,"bridgetlovely it not disrespectful jensen. it t disrespectful disney, marvel. look jameela jamil handles when people see tahani a lesbian. or how mark hamil reacted people seeing luke gay. that how situations be handled. with acceptance","[12.114040879384806, 27.419990930977196]"
643,643,2019-02-27 23:59:24+00:00,janeg thanks i love look i giving matching disney outfits. he . i i so in awe and admiration,"[12.435450884576174, -2.138171418060347]"
644,644,2019-02-27 23:59:16+00:00,clarateddy pinkribbonfound perfect l love x charitytuesday disney,"[2.938131940381308, -4.91452789124226]"
645,645,2019-02-27 23:59:14+00:00,photo the vipassholder event last night. full princess n bear video disney disneyworld waltdisneyworld wdw magickingdom mickey mickey mickeymouse ap princessandthebear itsapassholderthing vlogger youtube disneyannualpassholder,"[21.98437701295561, 70.0361298003866]"
646,646,2019-02-27 23:59:13+00:00,sr. ios engineer job wanted burbank. disney disneyjobs,"[1.3241866181464317, 10.31403897578709]"
647,647,2019-02-27 23:59:06+00:00,"original disney mouseketeer dennis day missing, t seen months via usatoday","[26.961558842824598, 5.410002801216214]"
648,648,2019-02-27 23:58:49+00:00,chris gahr nicob wow...disney been everywhere...,"[19.725499414951226, 10.910090800946469]"
649,649,2019-02-28 23:59:58+00:00,"jewelstaite have ever to disney theme park? i big fan, wonder you any thoughts them?","[17.87288661806551, 27.81702106182934]"
650,650,2019-02-28 23:59:50+00:00,watch a sneak peek disney new star wars theme park set open summer,"[17.21429070559552, 40.85764972088153]"
651,651,2019-02-28 23:59:49+00:00,"just released disney cruise lines summer dates itineraries alaska, caribbean, greek isles archerluxurytvl waiting make dreams reality","[54.37316672392402, 41.26892209273273]"
652,652,2019-02-28 23:59:46+00:00,mitchbenn oh sounds hilarious. walking sunderland london? it be like disney film the incredible journey far less endearing no sense direction.,"[22.962405251124085, 39.994728905277164]"
653,653,2019-02-28 23:59:43+00:00,"ew captainmarvel talk white privilege, disney choice, use black version cm monica rambeau white version carol danvers . guess got the job? all virtue signalling celebs corps so full sht.","[60.118454950766356, 41.021909084031286]"
654,654,2019-02-28 23:59:39+00:00,favourite jonas brothers song? mine black keys there many i love i got soft spot fly with me it adorable references favourite disney film,"[44.194158461139715, 52.91559062132618]"
655,655,2019-02-28 23:59:32+00:00,"these some my inspirations create lenny, others you are the best ispirations villainous the vampair series hazbinhotel disney villanois lenny","[44.12323261214076, 37.84559140342105]"
656,656,2019-02-28 23:59:31+00:00,smallpaopu bitch looks like goblin a club some disney character,"[10.252378393612194, 17.80306683315403]"
657,657,2019-02-28 23:59:30+00:00,tfw disney owns marvel,"[11.059000063700807, 10.767456452644977]"
658,658,2019-02-28 23:59:17+00:00,okay theme park like disney world with broadway plays,"[11.39478551807797, 29.82641834728054]"
659,659,2019-02-28 23:59:13+00:00,"all dreams come true, we the courage pursue walt disney","[11.564637919804863, 7.277209581631025]"
660,660,2019-03-01 23:59:53+00:00,a long time ago i recorded commercial spots disney village radio i totally forgot release of on youtube channel. here a long gone steakhouse brunch spot,"[84.60719315323361, 63.73270445868619]"
661,661,2019-03-01 23:59:51+00:00,bigfamilies my favourite disney film ️,"[-0.839459573909511, -1.9235094036971765]"
662,662,2019-03-01 23:59:48+00:00,mousterpiece disney brothers.,"[11.059000063700807, 0.7096610897700921]"
663,663,2019-03-01 23:59:46+00:00,what your favorite thing march? do have anything fun planned? who going disney?? no races march means disney us...,"[7.7718784842182815, 18.18551279324473]"
664,664,2019-03-01 23:59:42+00:00,"every week wife i a live game night at facebook page go give a like share you tonight live pm cst, we’re playing disney pictionary","[-8.125564797613134, -13.030435431203893]"
665,665,2019-03-01 23:59:40+00:00,"bperrionni frankcapitone stregalife mirianagrassi antojackie ceconomou tenn scarlett agustin gut dianadep gracias, moni frank ‍️ ""when re curious, find lots interesting things do."" ~walt disney artlovers arteyart","[21.546687469080954, 17.787929064379266]"
666,666,2019-03-01 23:59:25+00:00,marie top disney movie dont,"[9.447267713076478, 16.84603129695124]"
667,667,2019-03-01 23:59:17+00:00,a must watch the disney fans....,"[-3.70518961282541, -3.1065627134213063]"
668,668,2019-03-01 23:59:15+00:00,win disney ralph breaks internet bluray decadeskids giveaway,"[21.0954510454131, 11.646362816106416]"
669,669,2019-03-01 23:59:10+00:00,"vankapro joefaz facebook mypillowusa nestle officemax universalpics petsmart chewy disney arbys i been boycotting nestle since fucked flint, michigan. adding others the list.","[-4.590146784051622, 16.654183511588773]"
670,670,2019-03-01 23:59:07+00:00,disneypixar swim disney pixar,"[20.99538342422671, 10.646044450295994]"
671,671,2019-03-02 23:59:58+00:00,ashwilke ashley wedding theme disney so the honeymoon,"[29.914427512884878, 39.185315386725705]"
672,672,2019-03-02 23:59:53+00:00,shaymooney at disney world...go ahead bust song ya know ya want i can show you the world.....,"[7.672763459727951, 3.0512494878566283]"
673,673,2019-03-02 23:59:48+00:00,tarzan soundtrack the best disney soundtrack. don’t,"[11.449298474650856, 8.575153048767794]"
674,674,2019-03-02 23:59:42+00:00,i added my etsy shop the black cauldron disney gurgi figure~mini vhs rolling toy mcdonalds happymeal~fast food toy~toys games~push &amp; pull toys~vehicle toys disneys theblackcauldron minivhs,"[57.863419548407734, 67.74205412589257]"
675,675,2019-03-02 23:59:40+00:00,"is a movie could watch and again, never get tired of? — any barbie disney movie. fck i a child a year old body","[0.7086374782408498, 28.865463327180354]"
676,676,2019-03-02 23:59:33+00:00,inspirational i hope we never lose sight one thing — it all started a mouse. walt disney company,"[10.176123045341104, 9.34150024349906]"
677,677,2019-03-02 23:59:31+00:00,"the rumor disney shutting marvel comics fucking stupid. the mcu been success disney, it would make sense. it just another fake rumor.","[40.987556851454904, 33.219811525910806]"
678,678,2019-03-02 23:59:26+00:00,so much fun welcoming great wendyleeszany onto collidermailbag answer disney questions more enjoy episode the collidervideo youtube podcast feeds.,"[11.467538700622288, 25.322368589640195]"
679,679,2019-03-02 23:59:22+00:00,"candyisntsweet yeah loves disney, all cute stuff.","[1.4043640055042246, -6.17190673500563]"
680,680,2019-03-02 23:59:21+00:00,sethrogen roywoodjr sounds like disney movie me,"[0.6105407687608035, -4.55864319844976]"
681,681,2019-03-02 23:59:19+00:00,top scary easter eggs in disney movies,"[17.055047807504113, 18.26094742639828]"
682,682,2019-03-03 23:59:21+00:00,"saludos amigos animators assignment walt disney studios tour south america along w/donald duck soak new cartoon ideas. holding pattern release, short mns &amp; saddled w/unexciting pedro airplane segment. lots color &amp; music, of enjoyable.","[75.9006213421361, 102.11075198355701]"
683,683,2019-03-03 23:59:18+00:00,"got home ballin time disney world, a storm hit, knocked power in hood my ipad at . now i know khloekardashian going","[13.17196867926133, 27.790977108449656]"
