,Unnamed: 0,Time,Text,Sentiment
145,145,2019-01-13 23:59:05+00:00,"abeg morrie johnnywboxing tcatalfo finally inside microsoft, cant complain my seats. u cant beat free.","[8.738843984778473, 11.694707303906332]"
146,146,2019-01-13 23:58:23+00:00,"was hoping be scheduled work laker game instead, i scheduled work boxing match microsoft theater.... didn’t feel like going work anymore lol of course have working stage ring all the action happening lol","[69.51168679833476, 81.81896762874226]"
147,147,2019-01-13 23:58:13+00:00,"racismdog for reason, microsoft translated tweet malay.","[10.311517588984511, 19.971944049681085]"
148,148,2019-01-13 23:58:03+00:00,tyler casper buy microsoft apple stock place huge bet the jets super bowl,"[39.50704905628505, 40.29674653730285]"
149,149,2019-01-13 23:57:43+00:00,i liked youtube video microsoft issues big warning to xbox one owners this is bad for all consoles,"[25.947872359932877, 19.03950493449584]"
150,150,2019-01-13 23:56:51+00:00,yuihskyrim microsoft translate sucks,"[27.97577494613403, 23.46959554210047]"
151,151,2019-01-13 23:56:03+00:00,[poc] com xsl transformation bypassing microsoft application control solutions cve,"[53.865613043007606, 44.59725970417629]"
152,152,2019-01-13 23:56:01+00:00,long live microsoft word paper clip need very own? we got all supplyme,"[17.107412324138355, 25.917656783563654]"
153,153,2019-01-13 23:55:44+00:00,"clippy may gone microsoft office, the endearing, albeit distracting, virtual assistant certainly forgotten.⁣ ⁣⁣ for many people, tossing paperclip a single use…","[51.8863840687325, 70.10858684102273]"
154,154,2019-01-14 23:59:59+00:00,i the gate crasher achievement microsoft wordament mobile trueachievement points,"[31.596840149071763, 43.423074552541564]"
155,155,2020-10-02 15:59:10+00:00,learn an overhaul nj competitive energy market would force state ratepayers pay higher electric bills.,"[75.93762458446804, 55.318903464494745]"
156,156,2019-01-14 23:59:44+00:00,"i must admit among microsoft pathetic software offerings, windows a decent operating system.","[74.62806192618082, 64.33626001172705]"
157,157,2019-01-14 23:59:37+00:00,the president microsoft says top leaders the world’s biggest tech companies meet regularly talk the major issues facing silicon valley the world msft,"[72.37089805586473, 60.707178358026674]"
158,158,2019-01-14 23:59:37+00:00,the president microsoft says top leaders the world’s biggest tech companies meet regularly talk the major issues facing silicon valley the world msft,"[72.37089805586473, 60.707178358026674]"
159,159,2019-01-14 23:59:21+00:00,forzahorizon xboxshare microsoft weareplayground please fix custom route,"[21.615227318029614, 21.98754567353358]"
160,160,2019-01-14 23:58:38+00:00,elliskem scas bett show excel? sponsored microsoft?,"[0.8638245676135277, 10.279978192875976]"
161,161,2019-01-14 23:58:37+00:00,microsoft windows iso download tool walkthrough,"[19.642219592519055, 29.13841592545504]"
162,162,2019-01-14 23:58:37+00:00,the best windows &gt;&gt; goodbye old friend microsoft end support windows one year,"[6.767718306297913, 4.334791739814184]"
163,163,2019-01-14 23:58:06+00:00,"microsoft’s security business should be investors’ radar, analyst says.","[7.734848723450576, 8.429040516154606]"
164,164,2019-01-14 23:57:33+00:00,microsoft upgrades teams mobile app woo frontline workers computerworld,"[52.288252747041966, 61.666666044321566]"
165,165,2019-01-15 23:59:59+00:00,i achievements microsoft wordament mobile points trueachievements,"[18.26494736008728, 20.023450901529056]"
